"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       62 |      593 |      593 |      531 |      593 | [0] rhbind test-case-generator"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       593 ms"
"Message",Normal,"System time per command: 593 ms"
"Message",Normal,"Total duration:          531 ms"
"Message",Normal,"Total lifetime:          593 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
